exercises_id,exercises_decoding,exercises_name,exercises_aliases,exercises_type,exercises_focus,exercises_variation,exercises_motion,exercises_grip,exercises_configuration,exercises_facilitation,exercises_orientation,exercises_equipment,exercises_difficulty
876,Squat (-) ⟮Front⟯ [-] ⟨Finger Tip Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Finger Tip Grip Front Squat  /  with Barbell,,Squat,,Front,,Finger Tip Grip,,,,Barbell,
877,Squat (-) ⟮Full⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Full Squat  /  -,,Squat,,Full,,,,,,-,
880,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double D Handle⌋","Goblet Squat  /  with Cable Machine, Double D Handle",,Squat,,Goblet,,,,,,"Cable Machine, Double D Handle",
881,Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Goblet Squat  /  with Dumbbell,,Squat,,Goblet,,,,,,Dumbbell,
882,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell, Mini Loop Band, Mini Step Platform⌋","Goblet Squat  /  with Kettlebell, Mini Loop Band, Mini Step Platform",,Squat,,Goblet,,,,,,"Kettlebell, Mini Loop Band, Mini Step Platform",
883,Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Goblet Squat  /  with Kettlebell,,Squat,,Goblet,,,,,,Kettlebell,
884,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼Elevated Heel⧽ {-} ⌈-⌉ ⌊Kettlebell, Step Platform⌋","Elevated Heel Goblet Squat  /  with Kettlebell, Step Platform",,Squat,,Goblet,,,Elevated Heel,,,"Kettlebell, Step Platform",
878,"Squat (-) ⟮Goblet Box⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Goblet Box Squat  /  with Dumbbell, Flat Bench",,Squat,,Goblet Box,,,,,,"Dumbbell, Flat Bench",
879,"Squat (-) ⟮Goblet Bulgarian Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Goblet Bulgarian Split Squat  /  with Dumbbell, Flat Bench",,Squat,,Goblet Bulgarian Split,,,,,,"Dumbbell, Flat Bench",
931,Squat (-) ⟮Goblet Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Goblet Sumo Squat  /  with Dumbbell,,Squat,,Goblet Sumo,,,,,,Dumbbell,
888,Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Hack Squat  /  with Barbell,,Squat,,Hack,,,,,,Barbell,
887,Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Hack Squat Machine⌋,Hack Squat  /  with Lever Hack Squat Machine,,Squat,,Hack,,,,,,Lever Hack Squat Machine,
885,Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Forward Leaning⌉ ⌊Lever Hack Squat Machine⌋,Reverse Hack Squat  /  at Forward Leaning Orientation  /  with Lever Hack Squat Machine,,Squat,,Hack,Reverse,,,,Forward Leaning,Lever Hack Squat Machine,
886,Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Standing⌉ ⌊Lever Hack Squat Machine⌋,Reverse Hack Squat  /  at Inclined Standing Orientation  /  with Lever Hack Squat Machine,,Squat,,Hack,Reverse,,,,Inclined Standing,Lever Hack Squat Machine,
889,Squat (-) ⟮Hawaiian⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Hawaiian Squat  /  -,,Squat,,Hawaiian,,,,,,-,
891,Squat (-) ⟮Jefferson⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Jefferson Squat  /  with Barbell,,Squat,,Jefferson,,,,,,Barbell,
894,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Jump Squat  /  -,,Squat,,Jump,,,,,,-,
898,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Jump Squat  /  with Barbell,,Squat,,Jump,,,,,,Barbell,
895,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Jump Squat  /  with Dumbbells,,Squat,,Jump,,,,,,Dumbbells,
896,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Jump Squat  /  with Mini Loop Band,,Squat,,Jump,,,,,,Mini Loop Band,
897,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Trap Barbell⌋,Jump Squat  /  with Trap Barbell,,Squat,,Jump,,,,,,Trap Barbell,
892,Squat (-) ⟮Jump⟯ [Kneeling] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋,Kneeling Jump Squat  /  with Free Bar,,Squat,,Jump,Kneeling,,,,,Free Bar,
893,Squat (-) ⟮Jump⟯ [Tuck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Tuck Jump Squat  /  -,,Squat,,Jump,Tuck,,,,,-,
899,Squat (-) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋,Landmine Squat  /  with Lever Single Grip T Bar Machine,,Squat,,Landmine,,,,,,Lever Single Grip T Bar Machine,
902,Squat (-) ⟮Mobility Complex⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Mobility Complex Squat  /  -,,Squat,,Mobility Complex,,,,,,-,
903,Squat (-) ⟮Olympic⟯ [Behind Neck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Behind Neck Olympic Squat  /  with Barbell,,Squat,,Olympic,Behind Neck,,,,,Barbell,
904,Squat (-) ⟮Pendulum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Pendulum Squat Machine⌋,Pendulum Squat  /  with Lever Pendulum Squat Machine,,Squat,,Pendulum,,,,,,Lever Pendulum Squat Machine,
905,"Squat (-) ⟮Pin⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Squat Rack⌋","Pin Squat  /  with Barbell, Squat Rack",,Squat,,Pin,,,,,,"Barbell, Squat Rack",
909,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Pistol Squat  /  -,,Squat,,Pistol,,,,,,-,
911,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Pistol Squat  /  with Dumbbell,,Squat,,Pistol,,,,,,Dumbbell,
912,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Pistol Squat  /  with Kettlebell,,Squat,,Pistol,,,,,,Kettlebell,
910,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Suspension Trainer⌋,Pistol Squat  /  with Suspension Trainer,,Squat,,Pistol,,,,,,Suspension Trainer,
907,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Sitting⌉ ⌊Plyometric Box⌋,Box Pistol Squat  /  at Sitting Orientation  /  with Plyometric Box,,Squat,,Pistol,,,,Box,Sitting,Plyometric Box,
906,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Squatting⌉ ⌊Plyometric Box⌋,Box Pistol Squat  /  at Squatting Orientation  /  with Plyometric Box,,Squat,,Pistol,,,,Box,Squatting,Plyometric Box,
908,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {High Box} ⌈Sitting⌉ ⌊Plyometric Box⌋,High Box Pistol Squat  /  at Sitting Orientation  /  with Plyometric Box,,Squat,,Pistol,,,,High Box,Sitting,Plyometric Box,
913,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋,Supported Pistol Squat  /  -,,Squat,,Pistol,,,,Supported,,-,
914,Squat (-) ⟮Plié⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Plié Squat  /  -,,Squat,,Plié,,,,,,-,
917,Squat (-) ⟮Shrimp⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Shrimp Squat  /  -,,Squat,,Shrimp,,,,,,-,
918,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sissy Squat  /  -,,Squat,,Sissy,,,,,,-,
919,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋,Supported Sissy Squat  /  -,,Squat,,Sissy,,,,Supported,,-,
920,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Weight Plate⌋,Supported Sissy Squat  /  with Weight Plate,,Squat,,Sissy,,,,Supported,,Weight Plate,
921,Squat (-) ⟮Skater⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Skater Squat  /  -,,Squat,,Skater,,,,,,-,
928,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Split Squat  /  -,,Squat,,Split,,,,,,-,
925,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Split Squat  /  with Barbell,,Squat,,Split,,,,,,Barbell,
929,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Split Squat  /  with Dumbbells,,Squat,,Split,,,,,,Dumbbells,
926,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebells⌋,Split Squat  /  with Kettlebells,,Squat,,Split,,,,,,Kettlebells,
927,"Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handle⌋","Split Squat  /  with Tube Band, D Handle",,Squat,,Split,,,,,,"Tube Band, D Handle",
932,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sumo Squat  /  -,,Squat,,Sumo,,,,,,-,
934,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Sumo Squat  /  with Barbell,,Squat,,Sumo,,,,,,Barbell,
935,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Belt⌋,Sumo Squat  /  with Dip Belt,,Squat,,Sumo,,,,,,Dip Belt,
936,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Sumo Squat  /  with Dumbbell,,Squat,,Sumo,,,,,,Dumbbell,
933,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Sumo Squat  /  with Kettlebell,,Squat,,Sumo,,,,,,Kettlebell,
930,Squat (-) ⟮Sumo Air⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sumo Air Squat  /  -,,Squat,,Sumo Air,,,,,,-,
937,Squat (-) ⟮Tip Toe⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Tip Toe Squat  /  -,,Squat,,Tip Toe,,,,,,-,
938,Squat (-) ⟮V⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋,V Squat  /  with Lever Standing Calf Machine,,Squat,,V,,,,,,Lever Standing Calf Machine,
939,Squat (-) ⟮Zercher⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Zercher Squat  /  with Barbell,,Squat,,Zercher,,,,,,Barbell,
940,Squat (-) ⟮Zercher⟯ [-] ⟨-⟩ ⧼Wide Stance⧽ {-} ⌈-⌉ ⌊Barbell⌋,Wide Stance Zercher Squat  /  with Barbell,,Squat,,Zercher,,,Wide Stance,,,Barbell,
941,Squat (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Calf Squat  /  -,,Squat,Calf,,,,,,,-,
229,Squat (Split) ⟮Walking⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Walking Lunge  /  -,,Lunge,,Walking,,,,,,-,
943,Step (-) ⟮Ski⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Ski Step  /  -,,Step,,Ski,,,,,,-,
944,Step (-) ⟮Speed⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Lateral Speed Step  /  -,,Step,,Speed,Lateral,,,,,-,
942,Step Down (-) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Step Bench⌋,1 Leg Step Down  /  with Step Bench,,Step Down,,,,,1 Leg,,,Step Bench,
950,"Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Flat Bench⌋","Step Up  /  with Barbell, Flat Bench",,Step Up,,,,,,,,"Barbell, Flat Bench",
951,"Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles, Plyometric Box⌋","Step Up  /  with Cable Machine, D Handles, Plyometric Box",,Step Up,,,,,,,,"Cable Machine, D Handles, Plyometric Box",
952,"Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Step Up  /  with Dumbbells, Flat Bench",,Step Up,,,,,,,,"Dumbbells, Flat Bench",
948,"Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Step Bench, Dumbbell⌋","Step Up  /  with Step Bench, Dumbbell",,Step Up,,,,,,,,"Step Bench, Dumbbell",
949,Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Step Bench⌋,Step Up  /  with Step Bench,,Step Up,,,,,,,,Step Bench,
953,"Step Up (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Plyometric Box⌋","Step Up  /  with Tube Band, D Handles, Plyometric Box",,Step Up,,,,,,,,"Tube Band, D Handles, Plyometric Box",
946,"Step Up (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Lateral Step Up  /  with Dumbbells, Flat Bench",,Step Up,,,Lateral,,,,,"Dumbbells, Flat Bench",
947,Step Up (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Lateral Step Up  /  with Flat Bench,,Step Up,,,Lateral,,,,,Flat Bench,
945,Step Up (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Step Bench⌋,Lateral Step Up  /  with Step Bench,,Step Up,,,Lateral,,,,,Step Bench,
955,Stretch (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Stretch  /  -,,Stretch,,,,,,,,-,
954,Stretch (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Stretch  /  with Foam Roller,,Stretch,,,,,,,,Foam Roller,
956,Stretch (-) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall Corner⌋,Stretch  /  with Wall Corner,,Stretch,,,,,,,,Wall Corner,
961,Stretch (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Lateral Stretch  /  -,,Stretch,,,Lateral,,,,,-,
957,Stretch (-) ⟮Butterfly⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Butterfly Stretch  /  -,,Stretch,,Butterfly,,,,,,-,
958,Stretch (-) ⟮Cobra⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Cobra Stretch  /  -,,Stretch,,Cobra,,,,,,-,
959,Stretch (-) ⟮Cross Body⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Cross Body Stretch  /  -,,Stretch,,Cross Body,,,,,,-,
960,Stretch (-) ⟮Figure Four⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Figure Four Stretch  /  -,,Stretch,,Figure Four,,,,,,-,
962,Stretch (-) ⟮Pretzel⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Pretzel Stretch  /  -,,Stretch,,Pretzel,,,,,,-,
963,Stretch (-) ⟮Sphinx⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sphinx Stretch  /  -,,Stretch,,Sphinx,,,,,,-,
964,Stretch (-) ⟮Toe Touch⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈High Fowler⌉ ⌊-⌋,Toe Touch Stretch  /  at High Fowler Orientation  /  -,,Stretch,,Toe Touch,,,,,High Fowler,-,
966,Stretch (-) ⟮Toe Touch⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Toe Touch Stretch  /  at Standing Orientation  /  -,,Stretch,,Toe Touch,,,,,Standing,-,
967,Stretch (-) ⟮Toe Touch⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,Toe Touch Stretch  /  at Supine Lying Orientation  /  -,,Stretch,,Toe Touch,,,,,Supine Lying,-,
965,Stretch (-) ⟮Toe Touch⟯ [Pulsing] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Pulsing Toe Touch Stretch  /  at Standing Orientation  /  -,,Stretch,,Toe Touch,Pulsing,,,,Standing,-,
968,Stretch (Ab) ⟮Cobra⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Cobra Ab Stretch  /  -,,Stretch,Ab,Cobra,,,,,,-,
969,Stretch (Achilles) ⟮-⟯ [-] ⟨-⟩ ⧼Toe Up⧽ {-} ⌈-⌉ ⌊Step Bench⌋,Toe Up Achilles Stretch  /  with Step Bench,,Stretch,Achilles,,,,Toe Up,,,Step Bench,
972,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Adductor Stretch  /  with Foam Roller,,Stretch,Adductor,,,,,,,Foam Roller,
1014,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Half Forward Bent⌉ ⌊-⌋,Adductor Stretch  /  at Half Forward Bent Orientation  /  -,,Stretch,Adductor,,,,,,Half Forward Bent,-,
1015,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Kneeling Lateral Lunge⌉ ⌊-⌋,Adductor Stretch  /  at Kneeling Lateral Lunge Orientation  /  -,,Stretch,Adductor,,,,,,Kneeling Lateral Lunge,-,
971,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Lateral Lunge⌉ ⌊-⌋,Adductor Stretch  /  at Lateral Lunge Orientation  /  -,,Stretch,Adductor,,,,,,Lateral Lunge,-,
1016,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Reverse Semi Fowler⌉ ⌊-⌋,Adductor Stretch  /  at Reverse Semi Fowler Orientation  /  -,,Stretch,Adductor,,,,,,Reverse Semi Fowler,-,
1017,Stretch (Adductor) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Squatting⌉ ⌊-⌋,Adductor Stretch  /  at Squatting Orientation  /  -,,Stretch,Adductor,,,,,,Squatting,-,
999,Stretch (Ankle) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Ankle Stretch  /  -,,Stretch,Ankle,,,,,,,-,
974,Stretch (Back) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Back Stretch  /  with Foam Roller,,Stretch,Back,,,,,,,Foam Roller,
973,Stretch (Back) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Inclined Bench⌋,Back Stretch  /  with Inclined Bench,,Stretch,Back,,,,,,,Inclined Bench,
975,Stretch (Back) ⟮Reach Up⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Reach Up Back Stretch  /  -,,Stretch,Back,Reach Up,,,,,,-,
976,Stretch (Back) ⟮Wrap Around⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Wrap Around Back Stretch  /  -,,Stretch,Back,Wrap Around,,,,,,-,
977,Stretch (Bicep) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall⌋,Bicep Stretch  /  with Wall,,Stretch,Bicep,,,,,,,Wall,
978,Stretch (Bicep) ⟮-⟯ [Behind Back] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Behind Back Bicep Stretch  /  -,,Stretch,Bicep,,Behind Back,,,,,-,
979,Stretch (Bicep) ⟮-⟯ [Overhead] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Overhead Bicep Stretch  /  -,,Stretch,Bicep,,Overhead,,,,,-,
980,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Bench⌋,Calf Stretch  /  with Flat Bench,,Stretch,Calf,,,,,,,Flat Bench,
987,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Stairs⌋,Calf Stretch  /  with Stairs,,Stretch,Calf,,,,,,,Stairs,
988,"Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles⌋","Calf Stretch  /  with Tube Band, D Handles",,Stretch,Calf,,,,,,,"Tube Band, D Handles",
986,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall⌋,Calf Stretch  /  with Wall,,Stretch,Calf,,,,,,,Wall,
983,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Forward Leaning⌉ ⌊Wall⌋,Calf Stretch  /  at Forward Leaning Orientation  /  with Wall,,Stretch,Calf,,,,,,Forward Leaning,Wall,
981,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Half Forward Bent⌉ ⌊-⌋,Calf Stretch  /  at Half Forward Bent Orientation  /  -,,Stretch,Calf,,,,,,Half Forward Bent,-,
982,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈High Fowler⌉ ⌊-⌋,Calf Stretch  /  at High Fowler Orientation  /  -,,Stretch,Calf,,,,,,High Fowler,-,
984,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Partial Lunge⌉ ⌊-⌋,Calf Stretch  /  at Partial Lunge Orientation  /  -,,Stretch,Calf,,,,,,Partial Lunge,-,
985,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Semi Fowler⌉ ⌊Foam Roller⌋,Calf Stretch  /  at Semi Fowler Orientation  /  with Foam Roller,,Stretch,Calf,,,,,,Semi Fowler,Foam Roller,
989,Stretch (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Heel Drop⧽ {-} ⌈-⌉ ⌊Step Bench⌋,1 Heel Drop Calf Stretch  /  with Step Bench,,Stretch,Calf,,,,1 Heel Drop,,,Step Bench,
992,Stretch (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Chest Stretch  /  -,,Stretch,Chest,,,,,,,-,
993,Stretch (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Chest Stretch  /  with Foam Roller,,Stretch,Chest,,,,,,,Foam Roller,
990,Stretch (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lat Pulldown Bar⌋,Chest Stretch  /  with Lat Pulldown Bar,,Stretch,Chest,,,,,,,Lat Pulldown Bar,
994,Stretch (Chest) ⟮-⟯ [-] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Wall⌋,1 Arm Chest Stretch  /  with Wall,,Stretch,Chest,,,,1 Arm,,,Wall,
997,Stretch (Chest) ⟮-⟯ [Overhead] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Overhead Chest Stretch  /  -,,Stretch,Chest,,Overhead,,,,,-,
991,Stretch (Chest) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Reverse Chest Stretch  /  -,,Stretch,Chest,,Reverse,,,,,-,
998,Stretch (Chest) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Plyometric Box⌋,Reverse Chest Stretch  /  with Plyometric Box,,Stretch,Chest,,Reverse,,,,,Plyometric Box,
995,Stretch (Chest) ⟮Crossover⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Crossover Chest Stretch  /  -,,Stretch,Chest,Crossover,,,,,,-,
996,Stretch (Chest) ⟮Dynamic⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Dynamic Chest Stretch  /  -,,Stretch,Chest,Dynamic,,,,,,-,
1001,Stretch (Glute) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Glute Stretch  /  -,,Stretch,Glute,,,,,,,-,
1000,Stretch (Glute) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Glute Stretch  /  with Foam Roller,,Stretch,Glute,,,,,,,Foam Roller,
970,Stretch (Groin) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Groin Stretch  /  -,,Stretch,Groin,,,,,,,-,
