id,decoding,title,aliases,categories,subcategories,types,focuses,variations,motions,grips,configurations,facilitations,orientations,equipment,positions,difficulty,source
870,"Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Flat Bench⌋","Front Squat  /  with Barbell, Flat Bench",,"Balance, Strength",Free Weight,Squat,,Front,,,,,,"Barbell, Flat Bench","Standing, Sitting",,"../Exercises/Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Flat Bench⌋"
871,Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Front Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Front,,,,,,Barbell,"Standing, Squatting",,../Exercises/Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
873,"Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Front Squat  /  with Cable Machine, D Handles",,"Balance, Flexibility, Strength",Weight Machine,Squat,,Front,,,,,,"Cable Machine, D Handles","Standing, Squatting",,"../Exercises/Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋"
872,"Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double Tricep Rope⌋","Front Squat  /  with Cable Machine, Double Tricep Rope",,"Balance, Flexibility, Strength",Weight Machine,Squat,,Front,,,,,,"Cable Machine, Double Tricep Rope","Standing, Full Squatting",,"../Exercises/Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double Tricep Rope⌋"
874,Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Front Squat  /  with Dumbbells,,"Balance, Flexibility, Strength",Free Weight,Squat,,Front,,,,,,Dumbbells,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Front⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋
875,Squat (-) ⟮Front⟯ [-] ⟨Clean Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Clean Grip Front Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Front,,Clean Grip,,,,Barbell,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Front⟯ [-] ⟨Clean Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
876,Squat (-) ⟮Front⟯ [-] ⟨Finger Tip Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Finger Tip Grip Front Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Front,,Finger Tip Grip,,,,Barbell,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Front⟯ [-] ⟨Finger Tip Grip⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
877,Squat (-) ⟮Full⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Full Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Full,,,,,,,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Full⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
880,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double D Handle⌋","Goblet Squat  /  with Cable Machine, Double D Handle",,"Balance, Flexibility, Strength",Weight Machine,Squat,,Goblet,,,,,,"Cable Machine, Double D Handle","Standing, Squatting",,"../Exercises/Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Double D Handle⌋"
881,Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Goblet Squat  /  with Dumbbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Goblet,,,,,,Dumbbell,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
882,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell, Mini Loop Band, Mini Step Platform⌋","Goblet Squat  /  with Kettlebell, Mini Loop Band, Mini Step Platform",,"Balance, Flexibility, Strength",Resistance Band,Squat,,Goblet,,,,,,"Kettlebell, Mini Loop Band, Mini Step Platform","Standing, Full Squatting",,"../Exercises/Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell, Mini Loop Band, Mini Step Platform⌋"
883,Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Goblet Squat  /  with Kettlebell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Goblet,,,,,,Kettlebell,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
884,"Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼Elevated Heel⧽ {-} ⌈-⌉ ⌊Kettlebell, Step Platform⌋","Elevated Heel Goblet Squat  /  with Kettlebell, Step Platform",,"Balance, Flexibility, Strength",Free Weight,Squat,,Goblet,,,Elevated Heel,,,"Kettlebell, Step Platform","Standing, Full Squatting",,"../Exercises/Squat (-) ⟮Goblet⟯ [-] ⟨-⟩ ⧼Elevated Heel⧽ {-} ⌈-⌉ ⌊Kettlebell, Step Platform⌋"
878,"Squat (-) ⟮Goblet Box⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Goblet Box Squat  /  with Dumbbell, Flat Bench",,"Balance, Flexibility, Strength",Free Weight,Squat,,"Box, Goblet",,,,,,"Dumbbell, Flat Bench","Standing, Sitting",,"../Exercises/Squat (-) ⟮Goblet Box⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋"
879,"Squat (-) ⟮Goblet Bulgarian Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Goblet Bulgarian Split Squat  /  with Dumbbell, Flat Bench",,"Balance, Flexibility, Strength","Bodyweight, Free Weight",Squat,,"Bulgarian, Goblet"", Split",,,,,,"Dumbbell, Flat Bench","1 Leg Standing, Split Squatting",,"../Exercises/Squat (-) ⟮Goblet Bulgarian Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋"
931,Squat (-) ⟮Goblet Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Goblet Sumo Squat  /  with Dumbbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,"Goblet, Sumo",,,,,,Dumbbell,"Legs Apart Standing, Legs Apart Full Squatting",,../Exercises/Squat (-) ⟮Goblet Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
888,Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Hack Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Hack,,,,,,Barbell,"Forward Leaning, Inclined Full Squatting",,../Exercises/Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
887,Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Hack Squat Machine⌋,Hack Squat  /  with Lever Hack Squat Machine,,"Flexibility, Strength",Weight Machine,Squat,,Hack,,,,,,Lever Hack Squat Machine,"Backward Leaning, Inclined Full Squatting",,../Exercises/Squat (-) ⟮Hack⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Hack Squat Machine⌋
885,Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Forward Leaning⌉ ⌊Lever Hack Squat Machine⌋,Reverse Hack Squat  /  at Forward Leaning Orientation  /  with Lever Hack Squat Machine,,"Balance, Flexibility, Strength",Weight Machine,Squat,,Hack,Reverse,,,,Forward Leaning,Lever Hack Squat Machine,"Forward Leaning, Inclined Partial Squatting",,../Exercises/Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Forward Leaning⌉ ⌊Lever Hack Squat Machine⌋
886,Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Standing⌉ ⌊Lever Hack Squat Machine⌋,Reverse Hack Squat  /  at Inclined Standing Orientation  /  with Lever Hack Squat Machine,,"Balance, Flexibility, Strength",Weight Machine,Squat,,Hack,Reverse,,,,Inclined Standing,Lever Hack Squat Machine,"Inclined Standing, Inclined Forward Squatting",,../Exercises/Squat (-) ⟮Hack⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Standing⌉ ⌊Lever Hack Squat Machine⌋
889,Squat (-) ⟮Hawaiian⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Hawaiian Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Hawaiian,,,,,,,"1 Leg Standing, 1 Leg Full Squatting",,../Exercises/Squat (-) ⟮Hawaiian⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
891,Squat (-) ⟮Jefferson⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Jefferson Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Jefferson,,,,,,Barbell,"Legs Apart Standing, Split Squatting",,../Exercises/Squat (-) ⟮Jefferson⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
894,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Jump Squat  /  -,,"Balance, Endurance, Flexibility, Strength",Plyometric,Squat,,Jump,,,,,,,"Full Squatting, Vertical Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
898,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Jump Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Jump,,,,,,Barbell,"Squatting, Vertical Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
895,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Jump Squat  /  with Dumbbells,,"Balance, Endurance, Flexibility, Strength",Free Weight,Squat,,Jump,,,,,,Dumbbells,"Squatting, Vertical Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋
896,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Jump Squat  /  with Mini Loop Band,,"Balance, Endurance, Flexibility",Resistance Band,Squat,,Jump,,,,,,Mini Loop Band,"Squatting, Vertical Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋
897,Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Trap Barbell⌋,Jump Squat  /  with Trap Barbell,,"Balance, Endurance, Flexibility, Strength",Free Weight,Squat,,Jump,,,,,,Trap Barbell,"Squatting, Vertical Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Trap Barbell⌋
892,Squat (-) ⟮Jump⟯ [Kneeling] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋,Kneeling Jump Squat  /  with Free Bar,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Jump,Kneeling,,,,,Free Bar,"Vertical Kneeling, Full Squatting",,../Exercises/Squat (-) ⟮Jump⟯ [Kneeling] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋
893,Squat (-) ⟮Jump⟯ [Tuck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Tuck Jump Squat  /  -,,"Balance, Endurance, Flexibility, Strength",Plyometric,Squat,,Jump,Tuck,,,,,,"Full Squatting, Tuck Jumping",,../Exercises/Squat (-) ⟮Jump⟯ [Tuck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
899,Squat (-) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋,Landmine Squat  /  with Lever Single Grip T Bar Machine,,"Balance, Flexibility, Strength",Weight Machine,Squat,,Landmine,,,,,,Lever Single Grip T Bar Machine,"Full Squatting, Standing",,../Exercises/Squat (-) ⟮Landmine⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋
902,Squat (-) ⟮Mobility Complex⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Mobility Complex Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Mobility Complex,,,,,,,"Full Squatting, Forward Bent",,../Exercises/Squat (-) ⟮Mobility Complex⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
903,Squat (-) ⟮Olympic⟯ [Behind Neck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Behind Neck Olympic Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Olympic,Behind Neck,,,,,Barbell,"Standing, Full Squatting",,../Exercises/Squat (-) ⟮Olympic⟯ [Behind Neck] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
904,Squat (-) ⟮Pendulum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Pendulum Squat Machine⌋,Pendulum Squat  /  with Lever Pendulum Squat Machine,,"Flexibility, Strength",Weight Machine,Squat,,Pendulum,,,,,,Lever Pendulum Squat Machine,"Inclined Squatting, Bent",,../Exercises/Squat (-) ⟮Pendulum⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Pendulum Squat Machine⌋
905,"Squat (-) ⟮Pin⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Squat Rack⌋","Pin Squat  /  with Barbell, Squat Rack",,"Balance, Flexibility, Strength",Free Weight,Squat,,Pin,,,,,,"Barbell, Squat Rack","Standing, Squatting",,"../Exercises/Squat (-) ⟮Pin⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Squat Rack⌋"
909,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Pistol Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,,,,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
911,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Pistol Squat  /  with Dumbbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Pistol,,,,,,Dumbbell,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
912,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Pistol Squat  /  with Kettlebell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Pistol,,,,,,Kettlebell,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
910,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Suspension Trainer⌋,Pistol Squat  /  with Suspension Trainer,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,,,Suspension Trainer,"Inclined Backward Suspended, 1 Leg Full Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Suspension Trainer⌋
907,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Sitting⌉ ⌊Plyometric Box⌋,Box Pistol Squat  /  at Sitting Orientation  /  with Plyometric Box,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,Box,Sitting,Plyometric Box,"1 Leg Standing, Sitting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Sitting⌉ ⌊Plyometric Box⌋
906,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Squatting⌉ ⌊Plyometric Box⌋,Box Pistol Squat  /  at Squatting Orientation  /  with Plyometric Box,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,Box,Squatting,Plyometric Box,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Box} ⌈Squatting⌉ ⌊Plyometric Box⌋
908,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {High Box} ⌈Sitting⌉ ⌊Plyometric Box⌋,High Box Pistol Squat  /  at Sitting Orientation  /  with Plyometric Box,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,High Box,Sitting,Plyometric Box,"1 Leg Standing, Sitting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {High Box} ⌈Sitting⌉ ⌊Plyometric Box⌋
913,Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋,Supported Pistol Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Pistol,,,,Supported,,,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Pistol⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋
914,Squat (-) ⟮Plié⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Plié Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Plié,,,,,,,"Legs Apart Standing, Legs Apart Squatting",,../Exercises/Squat (-) ⟮Plié⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
917,Squat (-) ⟮Shrimp⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Shrimp Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Shrimp,,,,,,,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Shrimp⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
918,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sissy Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Sissy,,,,,,,"Vertical Kneeling, Backward Sit Kneeling",,../Exercises/Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
919,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋,Supported Sissy Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Sissy,,,,Supported,,,"Standing, Inclined Backward Standing",,../Exercises/Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊-⌋
920,Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Weight Plate⌋,Supported Sissy Squat  /  with Weight Plate,,"Balance, Flexibility, Strength","Bodyweight, Free Weight",Squat,,Sissy,,,,Supported,,Weight Plate,"Standing, Inclined Backward Standing",,../Exercises/Squat (-) ⟮Sissy⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Weight Plate⌋
921,Squat (-) ⟮Skater⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Skater Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Skater,,,,,,,"1 Leg Standing, 1 Leg Squatting",,../Exercises/Squat (-) ⟮Skater⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
928,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Split Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Split,,,,,,,"Leg Forward Standing, Split Squatting",,../Exercises/Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
925,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Split Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Split,,,,,,Barbell,"Leg Forward Standing, Split Squatting",,../Exercises/Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
929,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Split Squat  /  with Dumbbells,,"Balance, Flexibility, Strength",Free Weight,Squat,,Split,,,,,,Dumbbells,"Leg Forward Standing, Split Squatting",,../Exercises/Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋
926,Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebells⌋,Split Squat  /  with Kettlebells,,"Balance, Flexibility, Strength",Free Weight,Squat,,Split,,,,,,Kettlebells,"Leg Forward Standing, Split Squatting",,../Exercises/Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebells⌋
927,"Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handle⌋","Split Squat  /  with Tube Band, D Handle",,"Balance, Flexibility, Strength",Resistance Band,Squat,,Split,,,,,,"Tube Band, D Handle","Leg Forward Standing, Split Squatting",,"../Exercises/Squat (-) ⟮Split⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handle⌋"
932,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sumo Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Sumo,,,,,,,"Legs Apart Standing, Legs Apart Squatting",,../Exercises/Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
934,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Sumo Squat  /  with Barbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Sumo,,,,,,Barbell,"Legs Apart Standing, Legs Apart Squatting",,../Exercises/Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
935,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Belt⌋,Sumo Squat  /  with Dip Belt,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Sumo,,,,,,Dip Belt,"Legs Apart Standing, Legs Apart Squatting",,../Exercises/Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Belt⌋
936,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Sumo Squat  /  with Dumbbell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Sumo,,,,,,Dumbbell,"Legs Apart Standing, Legs Apart Full Squatting",,../Exercises/Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
933,Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋,Sumo Squat  /  with Kettlebell,,"Balance, Flexibility, Strength",Free Weight,Squat,,Sumo,,,,,,Kettlebell,"Legs Apart Standing, Legs Apart Full Squatting",,../Exercises/Squat (-) ⟮Sumo⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebell⌋
930,Squat (-) ⟮Sumo Air⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sumo Air Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,"Air, Sumo",,,,,,,"Legs Apart Standing, Legs Apart Full Squatting",,../Exercises/Squat (-) ⟮Sumo Air⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
937,Squat (-) ⟮Tip Toe⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Tip Toe Squat  /  -,,"Balance, Flexibility, Strength",Bodyweight,Squat,,Tip Toe,,,,,,,Legs Apart Squatting,,../Exercises/Squat (-) ⟮Tip Toe⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
938,Squat (-) ⟮V⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋,V Squat  /  with Lever Standing Calf Machine,,"Balance, Flexibility, Strength",Weight Machine,Squat,,V,,,,,,Lever Standing Calf Machine,"Inclined Backward Standing, Inclined Squatting",,../Exercises/Squat (-) ⟮V⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋
